epoch,step,train/chrf_step,train/kl_step,train/loss_step,train/reward_step
0,49,0.4033276438713074,0.09619140625,0.003843650221824646,-0.9244812726974487
0,99,0.3169618248939514,0.177734375,0.007129345089197159,-1.1689099073410034
0,149,0.27251866459846497,0.140625,0.005544528365135193,-1.3031668663024902
0,199,0.21298032999038696,0.0966796875,0.0037641525268554688,-1.5576180219650269
